session_id,chain_id,n,delta,mu,alpha_lr,beta_exp,D,Delta,avg_price,converged,Z_hq
1041,15,2,0.85,0.5,0.05,4e-06,0,8.747384673568709e-06,1.7994726558973442,1,0.4358974358974359
1042,16,2,0.85,0.5,0.15,4e-06,0,8.747384676078556e-06,1.7994726558973522,1,0.46153846153846156
1043,17,2,0.85,0.5,0.25,4e-06,0,8.747384676078556e-06,1.7994726558972376,1,0.5128205128205128
1044,18,2,0.95,0.1,0.05,4e-06,1,0.31939926900325355,1.3597000612995775,0,0.8717948717948718
1045,19,2,0.95,0.1,0.15,4e-06,0,5.87876118409868e-06,1.1999698041802804,1,0.5897435897435898
1046,20,2,0.95,0.1,0.25,4e-06,0,5.878761187924913e-06,1.1999698041802735,1,0.717948717948718
1047,21,2,0.95,0.25,0.05,4e-06,0,0.0,1.4729266208268545,1,0.5641025641025641
1048,22,2,0.95,0.25,0.15,4e-06,0,0.0,1.4729266208269087,1,0.5897435897435898
1049,23,2,0.95,0.25,0.25,4e-06,1,0.29299419229039814,1.5359405466283396,0,0.41025641025641024
1050,24,2,0.95,0.5,0.05,4e-06,1,0.40011256717024885,2.081632285199716,1,0.3333333333333333
1051,25,2,0.95,0.5,0.15,4e-06,0,8.747384676078556e-06,1.7994726558973166,1,0.41025641025641024
1052,26,2,0.95,0.5,0.25,4e-06,0,8.747384676078556e-06,1.7994726558973166,1,0.38461538461538464
1053,0,3,0.7,0.1,0.05,4e-06,0,3.4511726295939834e-06,1.1499971636448096,1,0.6153846153846154
1054,1,3,0.7,0.1,0.15,4e-06,1,0.10218099331978342,1.8113623516682387,0,0.5897435897435898
1055,2,3,0.7,0.1,0.25,4e-06,1,0.101934633809768,1.335507703167373,0,0.6153846153846154
1056,3,3,0.7,0.25,0.05,4e-06,1,0.27169197311220433,1.4914526479631105,0,0.5128205128205128
1057,4,3,0.7,0.25,0.15,4e-06,1,0.204431094375695,1.5191138877854733,0,0.5641025641025641
1058,5,3,0.7,0.25,0.25,4e-06,1,0.17308657107884748,1.5191138877854733,0,0.46153846153846156
1059,6,3,0.7,0.5,0.05,4e-06,1,0.3567990065019547,2.0568022693048325,1,0.48717948717948717
1060,7,3,0.7,0.5,0.15,4e-06,1,0.3180797431280552,1.7860172045559752,1,0.5128205128205128
1061,8,3,0.7,0.5,0.25,4e-06,0,0.0,1.69646599783355,1,0.48717948717948717
1062,9,3,0.85,0.1,0.05,4e-06,1,0.21794225625547758,1.398954989634155,0,0.6666666666666666
1063,10,3,0.85,0.1,0.15,4e-06,1,0.13100424007033062,1.430678632867546,0,0.6410256410256411
1064,11,3,0.85,0.1,0.25,4e-06,1,0.1169061714056805,1.430678632867546,0,0.48717948717948717
1065,12,3,0.85,0.25,0.05,4e-06,0,7.231755567794146e-07,1.3701630302731835,1,0.46153846153846156
1066,13,3,0.85,0.25,0.15,4e-06,1,0.2358570634476414,1.4914526479631105,0,0.5128205128205128
1067,14,3,0.85,0.25,0.25,4e-06,1,0.17520837096924588,1.5467751276078356,0,0.5384615384615384
1068,15,3,0.85,0.5,0.05,4e-06,0,0.0,1.6964659978336816,1,0.4358974358974359
1069,16,3,0.85,0.5,0.15,4e-06,1,0.3663987765080122,1.9214097369304037,1,0.4358974358974359
1070,17,3,0.85,0.5,0.25,4e-06,1,0.2769705677067172,1.9214097369304037,1,0.48717948717948717
1071,18,3,0.95,0.1,0.05,4e-06,1,0.23444654834970088,1.5258495625677193,0,0.8717948717948718
1072,19,3,0.95,0.1,0.15,4e-06,1,0.20384541225891809,1.3037840599339818,0,0.5641025641025641
1073,20,3,0.95,0.1,0.25,4e-06,1,0.15597020783366405,1.2403367734672,0,0.6923076923076923
1074,21,3,0.95,0.25,0.05,4e-06,0,7.231755413878291e-07,1.3701630302732049,1,0.5641025641025641
1075,22,3,0.95,0.25,0.15,4e-06,1,0.2567025788705945,1.7957262860091,0,0.5641025641025641
1076,23,3,0.95,0.25,0.25,4e-06,0,7.231755370055026e-07,1.3701630302731873,1,0.4358974358974359
1077,24,3,0.95,0.5,0.05,4e-06,1,0.3824080904820902,1.8672527239806325,1,0.3333333333333333
1078,25,3,0.95,0.5,0.15,4e-06,0,0.0,1.6964659978336318,1,0.41025641025641024
1079,26,3,0.95,0.5,0.25,4e-06,1,0.3269075797970189,1.9755667498801754,1,0.358974358974359
